episode_id,score
148,-27.309315029775668
149,-102.14198589438375
150,-126.55328632483389
151,-89.34695376940476
152,-24.381801696904393
153,-37.81340496283636
154,-51.86668276293329
155,-36.986492923771145
156,-110.52260892564216
157,-93.38516518596096
158,-239.9969783702105
159,-56.27186725941445
160,-113.68517564028453
161,-45.99873788140569
162,-9.479690380128389
163,-17.625680914393957
164,-109.56783380071029
165,-206.25428178901888
166,-58.915235071982096
167,-174.6525364664796
168,-121.90720100800642
169,-39.042404575781
170,-252.85322449426772
171,-69.09856801835082
172,-126.90325001640892
173,-49.908316463706086
174,-31.181321376293283
175,-58.51289818357143
176,4.089011172815537
177,-65.87169082001047
178,33.23582011733184
179,-204.28532287413336
180,-19.16093713972514
181,-236.87731636544973
182,-132.59113284546942
183,20.261788385965247
184,-62.938101317185016
185,7.38446206338498
186,-43.85433453368406
187,-28.411660337557947
188,-105.22538663248235
189,-69.3712548796255
190,-126.8815134396106
191,-42.88250428215079
192,5.605013935415374
193,-23.1294708752402
194,10.678942585986919
195,-109.98887350842836
196,-78.19087663220395
197,-229.47206748356047
198,-135.61598527175124
199,-153.96674663997396
200,-80.0832542496746
201,-192.7268725240798
202,-40.21846629117343
203,-15.764457397012743
204,-14.714023772919147
205,-67.99331313057284
206,-13.438241879889743
207,-80.40968371307612
208,-117.76031199194817
209,-75.50937197522411
210,-87.15920085990805
211,-98.17583433039853
212,-169.79292003373857
213,-211.35547345360365
214,-16.00487690624261
215,-69.29452025222155
216,-64.39079257964234
217,-157.5334128626311
218,-294.0271396088412
219,-85.44418649150374
220,-8.109293122556382
221,-120.340788062375
222,-97.39409445054055
223,-52.847115289316086
224,-5.068306866354801
225,-3.31738749380108
226,-28.296637618304885
227,-206.01829592870993
228,-40.5309892512584
229,-25.339127376983523
230,-95.8762200633723
231,-114.69322052021933
232,-42.098655394338294
233,-257.49316397725283
234,-131.24867499916832
235,-171.84262132541434
236,-70.53364100431627
237,-178.5800654817381
238,-70.755724086507
239,-62.174874739380215
240,-77.95443976104987
241,-133.1504129883107
242,-60.39705605625718
243,-47.47750653722889
244,-97.81553741423009
245,-93.65426179759795
246,-52.15854762634003
247,-118.55914192801067
248,-104.45344735989563
249,6.763968389759787
250,-145.3404929898044
251,-156.98926714833405
252,-168.698406266039
253,-206.69728008905787
254,-165.9670248558003
255,-42.217617987540486
256,-5.516624986031334
257,-108.6071704569233
258,-84.06277235879446
259,-123.21388938348969
260,-66.41924994558185
261,-99.66964416302714
262,-151.42366954761658
263,-16.369979743098366
264,-261.7388539861178
265,-101.24179744220524
266,-191.85514326486847
267,-107.00694370245675
268,-102.39001338529735
269,-84.47225850206763
270,-129.6387694902041
271,-230.95992206428846
272,-30.80399107901956
273,-105.57947401168215
274,-184.19801170101073
275,-136.62474043612653
276,-177.34169004592934
277,-27.137756788813913
278,-35.84880313765179
279,-58.18588995351249
280,4.451246359516347
281,-39.3545118722388
282,-88.9969293086073
283,-26.342812209352758
284,-28.611462028293367
285,-217.53564363004682
286,-156.1477909050254
287,-77.39728933389051
288,-107.31307672425628
289,-100.1838040194542
290,-0.13958554972342874
291,-182.39904876348612
292,30.26458525120334
293,1.1731111926024382
294,-15.741538734481182
295,-26.042477697194208
296,-15.860551281905602
297,-101.24087016463533
298,-48.70009061545984
299,-213.380626824147
300,-58.328824410183124
301,-76.9784803374879
302,5.037685206217566
303,-107.09373918542403
304,-32.469740658190794
305,-59.546315141600935
306,-54.915247923611176
307,-166.13738914032993
308,-25.399498961261006
309,-325.0131863849638
310,-59.97321140376417
311,-60.1559001654959
312,1.493278491852217
313,-36.28331815209273
314,-20.280815457087918
315,-103.1485883334388
316,-239.41092415161822
317,-21.71031467133278
318,-73.90539004339169
319,10.71645772046483
320,-34.16896365502535
321,-128.28565074555772
322,-303.7593581526047
323,-310.92842320435926
324,-44.93542677760247
325,-28.11571516350944
326,-68.343716019109
327,-241.86256478847795
328,-81.2791675934311
329,-15.448303627753697
330,-220.70020540225707
331,-159.7053183319473
332,37.87776395706391
333,-52.906257832978774
334,0.45794474938204976
335,-111.91732160579407
336,-208.001361845495
337,-109.2805378300602
338,-30.398320320026627
339,-176.46406320811357
340,-53.611266918794584
341,-64.5688027016035
342,-113.76830275089156
343,24.284408180629836
344,-35.19825148433646
345,-229.5343348884925
346,-160.17936644064318
347,-76.82251751246562
348,-70.52788374150933
349,-31.07147042109395
350,-117.48771009812288
351,-262.41045020996876
352,-23.125100637975148
353,-1.493379810459992
354,-122.46510169918214
355,-139.29798226185937
356,-29.792482641962962
357,-76.94182909038338
358,-92.32939196945408
359,-44.55022694154775
360,-13.801642829478537
361,-37.811564913383975
362,-111.95593647838038
363,-101.08105711232214
364,-61.81719236455155
365,-189.1765109728458
366,-138.4095415029391
367,-5.969481125833255
368,-138.68587407973837
369,-171.62570158332295
370,-85.1792659764129
371,1.0154681965954746
372,-18.917123144111176
373,-40.38357444436325
374,-38.290885862235086
375,-151.0221974207611
376,-11.222192869847214
377,-47.610922841864905
378,-25.931208563776575
379,-10.729916474211532
380,-55.132345300347886
381,-215.39568351635262
382,-80.41088005212798
383,-68.31047314183756
384,-79.82952599089502
385,-113.38859039642033
386,-46.28298050215747
387,-66.73760230479495
388,-230.58749979213627
389,-88.50713220244246
390,-56.85165229067062
391,-157.39853188035335
392,-215.7009678236406
393,-117.74914842342831
394,-24.55423175339446
395,-57.15707767357124
396,-102.7072993026238
397,-62.97185894351693
398,-118.2404634944722
399,-179.0507510922786
400,-42.29523735447629
401,-5.430563252067977
402,-168.73749008094754
403,-61.85457311233878
404,-16.640024730278334
405,-74.36540742839146
406,-67.10359673315159
407,9.714611519274518
408,-24.056411685052925
409,-179.43866926839198
410,-108.28070078395216
411,-170.57066675278023
412,-165.52769591281185
413,-11.01103471805629
414,-95.01612599666925
415,-43.825660399231076
416,-56.67343082420058
417,-97.52735808156515
418,-181.6948378589333
419,-110.01030413703528
420,-208.39660867796619
421,-65.61380820149701
422,-82.3533009568812
423,-125.47572338883126
424,-79.99645711235945
425,-123.93508775485535
426,-49.26874330448924
427,-0.16695988097056536
428,-93.01083726229216
429,-65.50859646641152
430,-6.043767068427439
431,-125.19624934353811
432,-155.94542596777106
433,-1.0878166800966813
434,-88.58146971424026
435,24.323845217050867
436,6.7523816009323765
437,-43.92187671838537
438,-103.12696397320279
439,-79.87010985860483
440,7.360622459704186
441,-133.31136157541226
442,-186.65048622329053
443,-52.471774765611485
444,-191.07112432040574
445,-121.28265214203566
446,-146.42869307234713
447,-200.29434995670417
448,-21.657465335510928
449,7.5509445708289995
450,-32.49449770302054
451,-9.86111497247515
452,-45.450722423859204
453,-33.53054460349807
454,-150.56689795186878
455,-61.06923071723711
456,-138.21130524586366
457,-50.50505959510986
458,9.029888678670114
459,-226.56763977427573
460,-86.943422443917
461,-119.90564262204897
462,-66.15981146608932
463,0.3514436256692382
464,-228.1926849057605
465,-125.96445987953173
466,-157.373814950988
467,-111.77331583125132
468,-106.93785376630832
469,-90.4281911534954
470,-87.3752519501434
471,-72.38624190698695
472,-95.91167893591785
473,-89.549645481726
474,-77.02626083777149
475,-69.38105264599768
476,-106.1612486056785
477,-31.154598176337718
478,-240.87210525304917
479,-4.497156476135398
480,-168.7900382578136
481,-240.5734639090273
482,-99.02583408585308
483,-212.2548434266022
484,-73.55841488840511
485,-26.88694113595491
486,-142.3279175124146
487,-200.94658094187588
488,-53.807372510446314
489,-30.330797240129915
490,8.796825581339267
491,-4.684474865804808
492,-54.933176922539076
493,10.203229706782903
494,-12.59986252211051
495,-150.24655432152835
496,-106.5111061327606
497,-170.61110152702216
498,-6.764161770133632
499,-87.78476073299377
500,-23.766025611962398
501,-190.45830859594
502,-93.50441644365688
503,-7.63603485506262
504,-127.36560541253293
505,-11.092438449009054
506,-98.79783950037483
507,-10.488169967710235
508,0.6232921916440279
509,-99.51386058307372
510,-132.4310678073545
511,-47.257445342256766
512,-59.446690783747265
513,-6.89920748880115
514,-10.11410880721088
515,-68.3542245626143
516,-47.75698693780795
517,-61.22111658786457
518,27.02144021694437
519,-103.75483200727027
520,-101.86917184438812
521,-73.72934632321167
522,-63.5015942576722
523,-79.21405493933828
524,-86.08857889036857
525,-183.06455722913108
526,-42.52406585669561
527,-126.91667499073367
528,-59.12169454238778
529,-43.500189097902336
530,-70.17822442014574
531,-81.4473252843537
532,-93.09373600451568
533,-187.86685039600854
534,-44.901144199045405
535,-42.76138887912779
536,-282.65501383275125
537,-22.534205206243254
538,-26.05393107948757
539,-24.583637240181066
540,-121.76463200765264
541,-274.6045488282137
542,-42.00250960133314
543,-12.14604204295005
544,-17.138029228944553
545,-95.00703411022889
546,-124.12223831410274
547,-5.262055058986469
548,-131.65420790572696
549,-72.39173323355897
550,-330.430107492514
551,-150.73257513349358
552,-75.73719802955715
553,-84.65377947098342
554,-45.734314056290195
555,-108.57531838552477
556,-36.45215051380292
557,-280.8772124827595
558,-36.997607837000324
559,-104.01953708647234
560,-48.741377226587005
561,-72.34130612527777
562,-159.31305383580172
563,28.325876510852208
564,-229.92796974265963
565,-64.78342062379306
566,13.14981858075606
567,-172.91733391245458
568,-116.57217804587881
569,-104.89528195775178
570,-133.689737055128
571,-81.34009448136268
572,-38.97218378659405
573,-82.2242733482127
574,-110.2935190018864
575,-92.00094963902689
576,-136.25494045495475
577,-147.80079292339718
578,-69.50384513411547
579,-85.18960351481584
580,-73.33125910263222
581,-62.927314664627644
582,-47.03544913908689
583,-186.13673568110437
584,-124.55899106164648
585,-122.43816840253487
586,-109.6822154734663
587,-105.22125719003978
588,40.38828962075064
589,-29.28881514284588
590,-97.47306348214116
591,-148.95794850564351
592,-141.9018385838301
593,-102.13289437772893
594,-159.9650607984357
595,-55.310804544660854
596,-262.74797725021716
597,-82.59091501584506
598,-87.4301903057979
599,-244.27551351614903
600,-0.9131095805891069
601,-29.43686852181774
602,-17.805508933410977
603,61.38284189196501
604,-10.651048127995677
605,-26.03326319450451
606,-112.87279192252385
607,-75.62916400905648
608,-174.1620753259292
609,-212.29751277730526
610,-17.779573042095173
611,-29.06040638465444
612,-91.01108521389926
613,-149.10919516117784
614,-67.31456331127754
615,-190.71102739027668
616,-31.892671709431827
617,-37.00870592600299
618,-2.9952405867253455
619,-117.81947242263026
620,19.144045428211452
621,-88.10446494350107
622,-93.85923024466788
623,-203.6292393689948
624,-97.88062744536866
625,-165.77218067676617
626,-44.10465633104065
627,-74.22228667873729
628,-108.3997609787674
629,-199.686738302108
630,-190.8676358454118
631,-43.24345449169196
632,-194.22718174023893
633,-173.2273767156005
634,-46.514514508332
635,-207.44116508771936
636,-63.97512621823264
637,-53.52610895473447
638,-71.85850625811797
639,-138.9230820493215
640,-34.35778526333972
641,-97.475625718062
642,-23.259650498713093
643,-25.846513058473306
644,-167.5961103622629
645,-7.034869044379633
646,-12.85494789465161
647,-51.890228707678034
648,-83.18029652907514
649,-19.480891615485888
650,-140.1589549445492
651,-112.51932517086375
652,-115.50089046003362
653,-61.9972707496972
654,-192.7400101070073
655,-189.27633807339853
656,-54.10128046042535
657,-89.46421649802866
658,-93.75376890071321
659,0.853174890992344
660,-85.31376850105661
661,-46.47414860513463
662,-46.4240415496562
663,-151.360790891864
664,-43.48537276488049
665,-193.80207270782606
666,-66.99923472351684
667,-199.87386463660118
668,-334.6834314827636
669,-51.613195630179135
670,-54.77452100815658
671,-35.79982005972615
672,-138.89490217266157
673,-136.9966147172988
674,-76.1997506063141
675,-166.06814824095653
676,-94.54891165572742
677,-38.43734737555278
678,-113.23271513405454
679,-134.67957243831754
680,-210.76698642443077
681,-43.13358364289612
682,-148.5370572456686
683,-82.33101114980832
684,-110.54798443154826
685,-44.52956872106879
686,-71.59854365103112
687,-50.49268144169973
688,-105.17986011128421
689,1.0281158796725018
690,-81.3808689678118
691,-111.45367646407767
692,-65.27604260685746
693,-223.29647500141522
694,-36.33363856443341
695,-113.25071687908572
696,-86.4728775831218
697,-64.29136233930679
698,-108.47396470576784
699,-60.742180187801196
700,25.778036905461626
701,-8.54615026443206
702,-131.08061735579741
703,-45.173519960518135
704,-117.98836365096032
705,-2.9764905074073904
706,-128.47601609609902
707,-30.31150426052006
708,-66.00890241161393
709,-8.812389510872825
710,-100.86525526023136
711,-246.22298241077831
712,-181.14700439865106
713,-63.58379997077317
714,-88.71648243989542
715,29.385383599728392
716,10.514398207197841
717,-60.11405250039674
718,-10.655585493119567
719,-49.831568897299164
720,-65.82533432194663
721,-237.54826820708868
722,-127.33890367727015
723,-10.73318892915501
724,-127.91514889142402
725,-29.488763733635246
726,-149.6495944287591
727,-158.77186921911306
728,-33.25421987704843
729,-147.2058152503703
730,-49.771763663089274
731,-113.1687101263429
732,-79.69805020104522
733,-63.89629036911379
734,-155.89248218171852
735,-99.69439143592083
736,-64.21467060456723
737,-109.82242388630836
738,-35.75561700489579
739,-114.31544193196115
740,-29.841348035269956
741,-260.62687703755984
742,-53.94267524402465
743,-112.31620514232635
744,-155.01423265799747
745,-176.24508382923483
746,-242.40191559035404
747,-9.006845201303166
748,-76.07504947209532
749,-11.472164733023629
750,-2.6108470858269817
751,-28.76582035806225
752,-58.43310633010036
753,-167.80799145276387
754,-388.28458994004285
755,-119.2629794364975
756,-83.66698378224272
756,-70.60628047746926
757,71.73938809826474
758,-146.09147927316621
759,-16.19880897915312
760,-40.908837023413064
761,-297.322519043956
762,-58.983473061016525
763,-119.95532944581355
764,-21.714183897249868
765,-46.34178668320611
766,-89.68010137953682
767,-16.273235852782953
768,-78.30408752805944
769,-48.67344536300323
770,-76.14796126127833
771,-225.67242334770447
772,-66.11941616867915
773,-354.473895600258
774,-57.87110701998586
775,-40.285428986798664
776,-86.7772351678198
777,-99.6920756514812
778,-108.45483409040315
779,-44.034132645927784
780,-11.911502787147782
781,-89.18246860551092
782,-22.744464955004542
783,2.5768018606967518
784,8.209551199991703
785,-66.45964885650936
786,31.509918821836145
787,-205.67333951949965
788,-116.09351491449404
789,-80.00117348054764
790,-147.5414737657826
791,-48.24925749346831
792,-79.18119752363388
793,-255.03719676839606
794,-228.60365471008961
795,-59.54260344883208
796,7.239241861741653
797,-55.192653331648295
798,-120.77057177260338
799,-42.63145925299014
800,-115.27022067116019
801,-81.27382720380967
802,-235.75493369165835
803,-266.46310202292113
804,-24.260327987593232
805,-78.94612978500116
806,-49.305699114682895
807,-125.73012207687351
808,-86.38824260049107
809,-50.103086541720984
810,-189.35113892077683
811,-114.59210695012504
812,-143.72310489935043
813,-149.11486512859463
814,-2.6588638096359034
815,-21.40150327241213
816,-133.37660897185611
817,-61.821289002420144
818,-152.89740168426096
819,6.629382854443472
820,-148.33586580381132
821,-77.16534868388578
822,-49.34874031432144
823,-156.0128409557593
824,-134.5880227414297
825,-36.52436083070215
826,-71.68239636047669
827,-8.694214329123803
828,-37.42953904084715
829,-203.174338185145
830,-91.23362222614328
831,-185.4487161251754
832,-62.15080318472892
833,-72.9805269315237
834,-211.9262295215715
835,-41.89989860994223
836,-106.00942992525624
837,-82.76788537181068
838,-5.936331113218858
839,-89.20897251578401
840,-150.83552931718964
841,-145.14409767329522
842,-71.37525242307855
843,-80.2278326051255
844,-132.87677130674842
845,-96.97685502854118
846,-86.82088528430309
847,-68.93180441093223
848,-105.41435127494066
849,-95.54574381211839
850,-128.75205112312022
851,-71.83339936805649
852,-17.939024728402284
853,-28.59463442049454
854,-134.1514810384667
855,-73.75136881175868
856,-26.42890199236683
857,-166.12978303979207
858,-89.02600172250091
859,-296.05341429847783
860,-15.423664415030652
861,-45.372049994351514
862,-167.8969360423796
863,-116.00242838696104
864,-149.89473742928092
865,13.157027940710012
866,-103.79618917324774
867,-88.1429509071004
868,-69.73262405665042
869,-17.392858814544503
870,-12.429463285765458
871,-205.19027121487787
872,-32.11293343338141
873,-56.03285458614455
874,-85.02030548605934
875,-36.098450328468154
876,-4.085092894786387
877,-141.67305298618925
878,-73.67270719970767
879,-2.0523997079239167
880,-162.67549197124018
881,-78.1798807533116
882,-76.5007841726637
883,-11.04124652816614
884,-221.1164627046693
885,5.128215494501241
886,-117.82882974263937
887,-92.6571582757352
888,-185.49999718057356
889,-44.39953744657356
890,-91.35904514262454
891,21.58467038705277
892,-100.85579467191953
893,-144.30793998136468
894,-170.75175089189935
895,-72.5238201316416
896,-22.006815392474156
897,0.952245862435374
898,-11.292451384362336
899,-89.25614375233722
900,-186.18404202505837
901,-83.4392552479244
902,-45.65709021833824
903,-42.271513562040106
904,-63.064173727233545
905,-80.94915725318764
906,-119.04696502569627
907,-42.82250971514812
908,29.397353164457698
909,-37.27671225828707
910,29.558265928422703
911,-118.41786551470362
912,-71.49301174475772
913,-102.40599351869974
914,-79.93220979330951
915,-21.630616376880226
916,71.08890711978326
917,44.91083510416428
918,-66.22802937173591
919,-83.66825809171465
920,-43.14341723878384
921,-49.902420154344235
922,63.73498300406629
923,-173.71623740126174
924,-54.359225029570425
925,-2.4062092413197886
926,-18.71502861198298
927,-106.79207558238447
928,-94.58015498849564
929,-72.09264082977478
930,-70.78936008811478
931,27.7078330521435
932,-189.89360867476165
933,-108.12505735795239
934,-270.02424175257727
935,-137.74341723717438
936,-88.20899318026146
937,-82.8312807113007
938,-112.25377299812597
939,-211.19310205665988
940,-149.15408549218157
941,-116.38128711736374
942,-142.50917303082815
943,-82.92368810617957
944,40.00728451660577
945,-271.50861832955854
946,-119.05744016057885
947,-94.27437963523688
948,-111.14420356900075
949,-419.84038160013364
950,-12.0938011711705
951,-37.087149805101774
952,-57.691349935469724
953,-70.43133219405688
954,-140.36264358401044
955,-224.8631221406609
956,-91.46821140954886
957,6.619609247104142
958,-108.73135209009766
959,40.69871953372332
960,-40.50586892224605
961,-131.43095282809747
962,-184.9147922777032
963,-94.3906238024291
964,-145.89246880813403
965,-211.67258908026906
966,-74.7259191428994
967,-58.55684747692428
968,-51.98495485929971
969,-110.66621409009606
970,-156.89029157276804
971,-170.62340138860492
972,-51.68989620252134
973,-102.16042744881095
974,-128.21582199713
975,-45.06097376086266
976,-51.079837582412324
977,-28.02458135144041
978,-18.226558662698437
979,76.5444393215333
980,-33.68073856192559
981,-128.72774031744763
982,-102.85142454604505
983,19.877108765821216
984,-47.85120352371896
985,-71.28392269135865
986,-210.96715903729054
987,-24.06943156847568
988,-112.45863721702493
989,-30.243888861553117
990,-204.9628251558296
991,-56.6819353565998
992,-76.87625441793135
993,-69.4919935336244
994,-12.626296006716409
995,-65.56130558765064
996,11.308960205890195
997,-23.012951760668564
998,-57.4724017619452
999,-58.37682985238841
1000,-231.09970959415446
1001,-53.921551371222336
1002,-28.46653859345479
1003,-98.05376110215802
1004,-9.548578589404322
1005,-269.02365953811517
1006,-1.8900727275207
1007,-153.83826520107436
1008,-53.44712692414682
1009,-177.17193947861333
1010,-58.56755650319042
1011,-120.994257327257
1012,-89.89906207954094
1013,-168.6109877249345
1014,-295.6537365468905
1015,-83.27485943550595
1016,-170.01755694502768
1017,36.01326344532671
1018,-26.34600223020444
1019,-96.39135554171959
1020,-227.73627285734162
1021,-73.06839683802433
1022,-129.55200263058964
1023,-82.554897464479
1024,11.31826384441719
1025,-133.10912076392248
1026,-10.432681257449099
1027,-50.62153552452078
1028,-20.67858492993296
1029,-188.11234074326805
1030,-235.55206110539945
1031,-8.195960519186013
1032,11.004756862872794
1033,-28.360139184795113
1034,-196.82915187408105
1035,-63.39418646207496
1036,-199.22608532200667
1037,-27.30730861384069
1038,-56.64659361518585
1039,-108.68261850408331
1040,-124.14558455915179
1041,-111.65714754327605
1042,-90.25957401267219
1043,-221.67575292411493
1044,-52.7524753586133
1045,-78.63937778577568
1046,-105.80431118925773
1047,-76.03307177381727
1048,-69.96472971762307
1049,-68.88613569331551
1050,-116.81873231956945
1051,18.18385748942777
1052,15.144341385385125
1053,-117.57408500341208
1054,4.432932181578285
1055,-171.50464193714097
1056,-64.05406577466238
1057,-27.21491606377397
1058,-299.5345183039932
1059,-59.50128560782258
1060,-200.12014528088906
1061,-40.41534862030989
1062,-237.3799479852061
1063,-23.01385289376213
1064,-17.549380424226207
1065,33.44240533665278
1066,-99.96410806203104
1067,7.255033027596066
1068,-59.39313789613251
1069,16.935525091336533
1070,-147.36103695506696
1071,-138.94531070442784
1072,-27.63770197671064
1073,-92.91809601758676
1074,-8.394882111151809
1075,-17.54615848442263
1076,-29.397936865551983
1077,-80.64450740733645
1078,15.435232656935657
1079,-87.57932371344255
1080,-75.09885488907565
1081,13.749561224735706
1082,-87.19518411746742
1083,-43.66041830430397
1084,-151.9512738598598
1085,-30.890596083489836
1086,-181.1868589024373
1087,38.85832502116107
1088,-71.3356293070053
1089,-60.892245058263505
1090,-84.80645958693636
1091,-117.05323988172412
1092,-25.4942654868333
1093,-157.04347597597084
1094,-187.02102027742146
1095,-41.81411509589215
1096,-45.78154204801144
1097,-152.43338490185968
1098,-48.17767342096439
1099,-213.06024998634422
1100,-92.93244567843321
1101,-67.25601065075588
1102,-301.3206237403523
1103,-111.534281447947
1104,-65.3503930121916
1105,-42.804140689137135
1106,-36.261484511770114
1107,-51.51952217939156
1108,-40.76767565213006
1109,-194.5991196185658
1110,-176.7768967592801
1111,-42.06655402406306
1112,68.25077873231916
1113,-178.7497545297998
1114,-85.72791130635729
1115,-57.944829675118434
1116,-107.85244193604584
1117,-154.79832560772184
1118,-6.319161525530513
1119,-92.75169796220995
1120,-236.2115836333416
1121,-9.809904100497382
1122,-75.73050481365003
1123,-122.71929497179977
1124,-5.188525048803703
1125,-51.940758517471956
1126,-113.31228629295065
1127,-30.015102265586346
1128,-31.543082042584327
1129,-116.90366687869317
1130,-95.68336158473491
1131,-114.54793909184959
1132,-39.27636024135763
1133,-48.86082777714029
1134,17.06304490152085
1135,-27.158592465335097
1136,-17.063628280264194
1137,-81.53230074119254
1138,-49.29109417750935
1139,-109.65773587767835
1140,-153.4726446173746
1141,-46.977874460414505
1142,-40.81683843439986
1143,-36.33364009170155
1144,-67.8052199569664
1145,31.771719954273554
1146,-91.89556224068609
1147,-8.489619218544394
1148,-74.40003385001039
1149,-82.10570407800171
1150,-28.770244769736355
1151,-112.76560366275169
1152,7.440297065703485
1153,-37.66127488006736
1154,-4.704445593666929
1155,-42.08637484898693
1156,-56.91665979500528
1157,-40.81216950307802
1158,-26.488451065492274
1159,-16.833711418426695
1160,-131.70126914580302
1161,-18.18728274303993
1162,4.941311597630309
1163,-44.645013745345196
1164,-23.45422576730606
1165,-18.41824627590261
1166,-58.82891802134623
1167,-14.745545313665978
1168,-127.57338217029564
1169,-115.6403850121108
1170,-18.956946188346677
1171,-148.34217169473703
1172,-158.01874827040044
1173,18.18616986480424
1174,-1.7582643751348486
1175,-97.83810884560198
1176,-59.78444326624513
1177,41.5088875957274
1178,-53.14547710350504
1179,-44.12573043240412
1180,-76.33731869222133
1181,-80.58635847799567
1182,-56.80986949512496
1183,-29.30455810864341
1184,-50.87498044735917
1185,8.362621297990492
1186,-71.06706968400127
1187,-109.90003041322808
1188,-112.14091018836665
1189,-73.1446661176052
1190,-27.444358070663114
1191,-48.93951915874237
1192,-41.44610619707226
1193,24.149572020994196
1194,-10.958985970961606
1195,-27.85721679678026
1196,-22.51680181962038
1197,-4.059417204927826
1198,-41.339865514302346
1199,-154.25011101366374
1200,-112.32994556873074
1201,-31.08711685585375
1202,-3.036577586461097
1203,-71.51432974983364
1204,-29.93240345895015
1205,-71.59266785233288
1206,-46.676748351485884
1207,-325.79103169714347
1208,-274.23343488445005
1209,16.20642218675873
1210,-30.387349405345095
1211,-71.71593526830976
1212,-1.9849085818093408
1213,-83.53048806125894
1214,-14.417201237653401
1215,-201.32444746913853
1216,35.09891455314476
1217,24.198533853839383
1218,22.432481946495905
1219,-205.38847678831092
1220,-133.48593943230958
1221,-95.08622732719662
1222,15.506737947407101
1223,-19.46006549065799
1224,-51.318720721325484
1225,-77.38149492109363
1226,-224.7890827459153
1227,-268.3594473814085
1228,-89.96013134899589
1229,-123.59649770170593
1230,-116.09682139733792
1231,-104.6427015899514
1232,-81.96559705978548
1233,-76.10819307725107
1234,35.37614136957348
1235,-8.008126864465575
1236,-136.36411880129214
1237,-238.21442958567906
1238,-29.205367185973508
1239,-5.351417176885293
1240,-101.093140963389
1241,25.26237545844666
1242,-26.450554810287294
1243,-95.92893801509142
1244,-5.273586680569973
1245,-99.08669093336444
1246,27.04132268868888
1247,-100.61068865143376
1248,29.48071999758426
1249,-65.85612846660638
1250,-25.120733776140995
1251,-100.79870364190603
1252,-43.465483123284486
1253,-249.89061612837705
1254,56.58203878288963
1255,-3.71626933663561
1256,-132.05230738958667
